id,kategori,context,input_raw,output_formal
DSN0158,data_mahasiswa,dosen,bu saya salah isi data tugas,"Bu, mohon maaf, saya salah mengisi data pada tugas yang dikumpulkan, Bu. Terima kasih 🙏"
DSN0159,data_mahasiswa,dosen,pak kelompok saya belum tercatat,"Pak, mohon izin, kelompok saya tampaknya belum tercatat pada daftar, Pak. Terima kasih 🙏"
DSN0160,data_mahasiswa,dosen,ass bu saya mau koreksi nama,"Assalaamu'alaikum Bu, mohon izin, saya ingin mengoreksi penulisan nama saya, Bu. Terima kasih 🙏"
DSN0161,project,dosen,pa project ai saya boleh topik ini ga,"Pak, mohon izin bertanya, apakah topik project AI yang saya ajukan sudah sesuai, Pak? Terima kasih 🙏"
DSN0162,project,dosen,bu judul project saya gimana,"Bu, mohon izin, saya ingin meminta pendapat Ibu mengenai judul project saya, Bu. Terima kasih 🙏"
DSN0163,project,dosen,pak dataset project saya kurang,"Pak, mohon izin, saya ingin berkonsultasi karena dataset project saya masih terbatas, Pak. Terima kasih 🙏"
DSN0164,project,dosen,bu metode project saya cocok ga,"Bu, mohon izin bertanya, apakah metode yang saya gunakan untuk project ini sudah sesuai, Bu? Terima kasih 🙏"
DSN0165,project,dosen,ass pak boleh pakai api gemini,"Assalaamu'alaikum Pak, mohon izin bertanya, apakah project saya diperbolehkan menggunakan API Gemini, Pak? Terima kasih 🙏"
DSN0166,project,dosen,aslm bu project dikumpulkan dalam bentuk apa,"Assalaamu'alaikum Bu, mohon izin bertanya, project dikumpulkan dalam bentuk apa saja ya, Bu? Terima kasih 🙏"
DSN0167,project,dosen,pa artikel project harus berapa halaman,"Pak, mohon izin bertanya, artikel project minimal berapa halaman ya, Pak? Terima kasih 🙏"
DSN0168,project,dosen,bu boleh demo project lewat colab,"Bu, mohon izin bertanya, apakah demo project diperbolehkan menggunakan Google Colab, Bu? Terima kasih 🙏"
DSN0169,project,dosen,pak laporan project formatnya gimana,"Pak, mohon izin bertanya, bagaimana format laporan project yang benar, Pak? Terima kasih 🙏"
DSN0170,project,dosen,ass bu saya mau konsultasi dataset,"Assalaamu'alaikum Bu, mohon izin, saya ingin berkonsultasi mengenai dataset untuk project saya, Bu. Terima kasih 🙏"
DSN0171,bimbingan,dosen,pa bisa bimbingan proposal minggu ini,"Pak, mohon izin bertanya, apakah saya dapat melakukan bimbingan proposal minggu ini, Pak? Terima kasih 🙏"
DSN0172,bimbingan,dosen,bu saya mau submit bab 1,"Bu, mohon izin, saya ingin mengirimkan Bab 1 untuk mendapatkan arahan dari Ibu, Bu. Terima kasih 🙏"
DSN0173,bimbingan,dosen,pak revisi proposal saya sudah selesai,"Pak, mohon izin, revisi proposal saya sudah selesai dan siap untuk diperiksa, Pak. Terima kasih 🙏"
DSN0174,bimbingan,dosen,bu jadwal bimbingan ibu kapan,"Bu, mohon izin bertanya, jadwal bimbingan Ibu tersedia pada hari apa saja, Bu? Terima kasih 🙏"
DSN0175,bimbingan,dosen,ass pak boleh kirim file proposal,"Assalaamu'alaikum Pak, mohon izin, apakah saya boleh mengirimkan file proposal untuk Bapak periksa, Pak? Terima kasih 🙏"
DSN0176,bimbingan,dosen,aslm bu saya mau tanya judul skripsi,"Assalaamu'alaikum Bu, mohon izin, saya ingin berkonsultasi mengenai judul skripsi saya, Bu. Terima kasih 🙏"
DSN0177,bimbingan,dosen,pa saya minta tanda tangan lembar bimbingan,"Pak, mohon izin, apakah saya dapat meminta tanda tangan Bapak pada lembar bimbingan, Pak? Terima kasih 🙏"
DSN0178,bimbingan,dosen,bu besok bisa ketemu sebentar,"Bu, mohon izin bertanya, apakah besok Ibu memiliki waktu untuk bertemu sebentar, Bu? Terima kasih 🙏"
DSN0179,bimbingan,dosen,pak saya bingung rumusan masalah,"Pak, mohon izin, saya ingin meminta arahan terkait rumusan masalah penelitian saya, Pak. Terima kasih 🙏"
DSN0180,bimbingan,dosen,ass bu saya sudah kirim revisi di email,"Assalaamu'alaikum Bu, mohon izin, saya sudah mengirimkan revisi melalui email, Bu. Terima kasih 🙏"
DSN0181,etika_umum,dosen,pa maaf saya baru balas,"Pak, mohon maaf karena saya baru dapat membalas pesan Bapak, Pak. Terima kasih 🙏"
DSN0182,etika_umum,dosen,bu maaf mengganggu waktunya,"Bu, mohon maaf apabila mengganggu waktu Ibu, Bu. Terima kasih 🙏"
DSN0183,etika_umum,dosen,pak terima kasih banyak,"Pak, terima kasih banyak atas bantuan dan arahan Bapak, Pak. Terima kasih 🙏"
DSN0184,etika_umum,dosen,bu makasih atas jawabannya,"Bu, terima kasih banyak atas jawaban dan arahan Ibu, Bu. Terima kasih 🙏"
DSN0185,etika_umum,dosen,ass pak maaf saya izin bertanya,"Assalaamu'alaikum Pak, mohon maaf apabila mengganggu waktu Bapak, saya izin bertanya, Pak. Terima kasih 🙏"
DSN0186,etika_umum,dosen,aslm bu saya izin bertanya sebentar,"Assalaamu'alaikum Bu, mohon izin, saya ingin bertanya sebentar kepada Ibu, Bu. Terima kasih 🙏"
DSN0187,etika_umum,dosen,pa maaf chat malam,"Pak, mohon maaf apabila menghubungi Bapak di luar waktu yang kurang tepat, Pak. Terima kasih 🙏"
DSN0188,etika_umum,dosen,bu maaf saya baru lihat info,"Bu, mohon maaf, saya baru melihat informasi yang Ibu sampaikan, Bu. Terima kasih 🙏"
DSN0189,etika_umum,dosen,pak baik terima kasih,"Pak, baik, terima kasih banyak atas informasinya, Pak. Terima kasih 🙏"
DSN0190,etika_umum,dosen,ass bu terima kasih bu,"Assalaamu'alaikum Bu, terima kasih banyak atas bantuan dan arahan Ibu, Bu. Terima kasih 🙏"
DSN0191,surat,dosen,pa boleh minta surat rekomendasi,"Pak, mohon izin, apakah saya dapat meminta surat rekomendasi dari Bapak, Pak? Terima kasih 🙏"
DSN0192,surat,dosen,bu saya butuh tanda tangan surat,"Bu, mohon izin, apakah Ibu berkenan menandatangani surat yang saya perlukan, Bu? Terima kasih 🙏"
DSN0193,surat,dosen,pak boleh minta acc kegiatan,"Pak, mohon izin, apakah Bapak berkenan memberikan persetujuan untuk kegiatan tersebut, Pak? Terima kasih 🙏"
DSN0194,surat,dosen,bu saya mau minta validasi laporan,"Bu, mohon izin, apakah Ibu berkenan memvalidasi laporan yang saya susun, Bu? Terima kasih 🙏"
DSN0195,surat,dosen,ass pak saya perlu paraf bapak,"Assalaamu'alaikum Pak, mohon izin, apakah Bapak berkenan memberikan paraf pada dokumen saya, Pak? Terima kasih 🙏"
DSN0196,surat,dosen,aslm bu saya mau minta surat izin,"Assalaamu'alaikum Bu, mohon izin, apakah saya dapat meminta surat izin terkait keperluan tersebut, Bu? Terima kasih 🙏"
DSN0197,surat,dosen,pa bisa tanda tangan hari ini,"Pak, mohon izin bertanya, apakah Bapak berkenan menandatangani dokumen saya hari ini, Pak? Terima kasih 🙏"
DSN0198,surat,dosen,bu saya titip dokumen boleh,"Bu, mohon izin, apakah saya boleh menitipkan dokumen untuk Ibu periksa, Bu? Terima kasih 🙏"
DSN0199,surat,dosen,pak suratnya saya kirim via email ya,"Pak, mohon izin, dokumen tersebut saya kirimkan melalui email, Pak. Terima kasih 🙏"
DSN0200,surat,dosen,ass bu boleh minta rekomendasi magang,"Assalaamu'alaikum Bu, mohon izin, apakah saya dapat meminta rekomendasi Ibu untuk keperluan magang, Bu? Terima kasih 🙏"
DSN0201,magang,dosen,pa boleh konsultasi magang,"Pak, mohon izin, saya ingin berkonsultasi mengenai rencana magang saya, Pak. Terima kasih 🙏"
DSN0202,magang,dosen,bu tempat magang saya boleh disini ga,"Bu, mohon izin bertanya, apakah tempat magang yang saya pilih sudah sesuai, Bu? Terima kasih 🙏"
DSN0203,magang,dosen,pak laporan magang formatnya apa,"Pak, mohon izin bertanya, bagaimana format laporan magang yang benar, Pak? Terima kasih 🙏"
DSN0204,magang,dosen,bu minta arahan buat cv boleh,"Bu, mohon izin, apakah Ibu berkenan memberikan arahan terkait CV saya, Bu? Terima kasih 🙏"
DSN0205,magang,dosen,ass pak saya mau minta rekomendasi tempat magang,"Assalaamu'alaikum Pak, mohon izin, apakah Bapak berkenan memberikan rekomendasi tempat magang, Pak? Terima kasih 🙏"
DSN0206,magang,dosen,aslm bu saya keterima magang,"Assalaamu'alaikum Bu, mohon izin, saya ingin menginformasikan bahwa saya telah diterima magang, Bu. Terima kasih 🙏"
DSN0207,magang,dosen,pa dosen pembimbing magang siapa,"Pak, mohon izin bertanya, siapa dosen pembimbing magang untuk saya, Pak? Terima kasih 🙏"
DSN0208,magang,dosen,bu jadwal seminar magang kapan,"Bu, mohon izin bertanya, jadwal seminar magang dilaksanakan kapan ya, Bu? Terima kasih 🙏"
DSN0209,magang,dosen,pak boleh minta feedback cv,"Pak, mohon izin, apakah Bapak berkenan memberikan masukan terhadap CV saya, Pak? Terima kasih 🙏"
DSN0210,magang,dosen,ass bu saya mau konsultasi karier,"Assalaamu'alaikum Bu, mohon izin, saya ingin berkonsultasi mengenai rencana karier saya, Bu. Terima kasih 🙏"
DSN0211,kelas_pengganti,dosen,pa kelas pengganti kapan,"Pak, mohon izin bertanya, kelas pengganti akan dilaksanakan kapan ya, Pak? Terima kasih 🙏"
DSN0212,kelas_pengganti,dosen,bu minggu ini ada pengganti ga,"Bu, mohon izin bertanya, apakah minggu ini ada kelas pengganti, Bu? Terima kasih 🙏"
DSN0213,kelas_pengganti,dosen,pak kelas kosong diganti kapan,"Pak, mohon izin bertanya, perkuliahan yang sebelumnya kosong akan diganti kapan ya, Pak? Terima kasih 🙏"
DSN0214,kelas_pengganti,dosen,bu kelas pengganti online atau offline,"Bu, mohon izin bertanya, kelas pengganti dilaksanakan secara online atau offline, Bu? Terima kasih 🙏"
DSN0215,kelas_pengganti,dosen,ass pak jadwal pengganti bentrok,"Assalaamu'alaikum Pak, mohon izin, jadwal kelas pengganti tersebut bentrok dengan jadwal saya yang lain, Pak. Terima kasih 🙏"
DSN0216,kelas_pengganti,dosen,aslm bu bisa pindah jadwal pengganti,"Assalaamu'alaikum Bu, mohon izin bertanya, apakah jadwal kelas pengganti dapat disesuaikan kembali, Bu? Terima kasih 🙏"
DSN0217,kelas_pengganti,dosen,pa pengganti besok jadi ga,"Pak, mohon izin bertanya, apakah kelas pengganti besok tetap dilaksanakan, Pak? Terima kasih 🙏"
DSN0218,kelas_pengganti,dosen,bu kelas pengganti ruangan mana,"Bu, mohon izin bertanya, kelas pengganti dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0219,kelas_pengganti,dosen,pak pengganti mulai jam brp,"Pak, mohon izin bertanya, kelas pengganti dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0220,kelas_pengganti,dosen,ass bu info kelas pengganti dimana,"Assalaamu'alaikum Bu, mohon izin bertanya, informasi kelas pengganti dapat saya lihat di mana ya, Bu? Terima kasih 🙏"
DSN0221,dosen_wali,dosen,pa saya mau konsultasi krs,"Pak, mohon izin, saya ingin berkonsultasi mengenai pengisian KRS, Pak. Terima kasih 🙏"
DSN0222,dosen_wali,dosen,bu krs saya belum disetujui,"Bu, mohon izin, saya ingin mengonfirmasi karena KRS saya belum disetujui, Bu. Terima kasih 🙏"
DSN0223,dosen_wali,dosen,pak boleh acc krs saya,"Pak, mohon izin, apakah Bapak berkenan menyetujui KRS saya, Pak? Terima kasih 🙏"
DSN0224,dosen_wali,dosen,bu saya mau tambah matkul,"Bu, mohon izin, saya ingin berkonsultasi mengenai penambahan mata kuliah, Bu. Terima kasih 🙏"
DSN0225,dosen_wali,dosen,ass pak saya mau drop matkul,"Assalaamu'alaikum Pak, mohon izin, saya ingin berkonsultasi terkait rencana menghapus mata kuliah, Pak. Terima kasih 🙏"
DSN0226,dosen_wali,dosen,aslm bu saya bingung ambil sks,"Assalaamu'alaikum Bu, mohon izin, saya ingin meminta arahan terkait jumlah SKS yang sebaiknya saya ambil, Bu. Terima kasih 🙏"
DSN0227,dosen_wali,dosen,pa ip saya turun harus gimana,"Pak, mohon izin, saya ingin meminta arahan karena IP saya mengalami penurunan, Pak. Terima kasih 🙏"
DSN0228,dosen_wali,dosen,bu saya mau cuti kuliah,"Bu, mohon izin, saya ingin berkonsultasi mengenai rencana cuti kuliah, Bu. Terima kasih 🙏"
DSN0229,dosen_wali,dosen,pak saya mau pindah kelas,"Pak, mohon izin, saya ingin berkonsultasi mengenai kemungkinan pindah kelas, Pak. Terima kasih 🙏"
DSN0230,dosen_wali,dosen,ass bu saya butuh arahan akademik,"Assalaamu'alaikum Bu, mohon izin, saya ingin meminta arahan Ibu terkait akademik saya, Bu. Terima kasih 🙏"
DSN0231,jadwal_ketemu,dosen,pa bapak ada di kampus hari ini,"Pak, mohon izin bertanya, apakah Bapak berada di kampus hari ini, Pak? Terima kasih 🙏"
DSN0232,jadwal_ketemu,dosen,bu ibu ada waktu setelah kelas,"Bu, mohon izin bertanya, apakah Ibu memiliki waktu setelah kelas untuk saya temui, Bu? Terima kasih 🙏"
DSN0233,jadwal_ketemu,dosen,pak saya bisa ketemu kapan,"Pak, mohon izin bertanya, kapan saya dapat bertemu dengan Bapak, Pak? Terima kasih 🙏"
DSN0234,jadwal_ketemu,dosen,bu boleh saya temui di ruangan,"Bu, mohon izin, apakah saya boleh menemui Ibu di ruangan, Bu? Terima kasih 🙏"
DSN0235,jadwal_ketemu,dosen,ass pak saya sudah di depan ruangan,"Assalaamu'alaikum Pak, mohon izin, saya sudah berada di depan ruangan Bapak, Pak. Terima kasih 🙏"
DSN0236,jadwal_ketemu,dosen,aslm bu saya tunggu di kampus,"Assalaamu'alaikum Bu, mohon izin, saya sudah berada di kampus dan menunggu arahan Ibu, Bu. Terima kasih 🙏"
DSN0237,jadwal_ketemu,dosen,pa jam berapa bapak kosong,"Pak, mohon izin bertanya, pukul berapa Bapak memiliki waktu luang untuk saya temui, Pak? Terima kasih 🙏"
DSN0238,jadwal_ketemu,dosen,bu besok ibu ke kampus ga,"Bu, mohon izin bertanya, apakah besok Ibu berada di kampus, Bu? Terima kasih 🙏"
DSN0239,jadwal_ketemu,dosen,pak boleh ketemu 5 menit,"Pak, mohon izin, apakah saya dapat bertemu Bapak sebentar selama sekitar lima menit, Pak? Terima kasih 🙏"
DSN0240,jadwal_ketemu,dosen,ass bu saya mau ambil tanda tangan,"Assalaamu'alaikum Bu, mohon izin, saya ingin menemui Ibu untuk keperluan tanda tangan, Bu. Terima kasih 🙏"
DSN0241,klarifikasi,dosen,pa maksud pengumumannya gimana,"Pak, mohon izin, saya ingin memastikan kembali maksud dari pengumuman yang Bapak sampaikan, Pak. Terima kasih 🙏"
DSN0242,klarifikasi,dosen,bu info tugasnya yang benar apa,"Bu, mohon izin bertanya, informasi tugas yang benar seperti apa ya, Bu? Terima kasih 🙏"
DSN0243,klarifikasi,dosen,pak saya kurang paham instruksi,"Pak, mohon izin, saya masih kurang memahami instruksi yang diberikan, Pak. Terima kasih 🙏"
DSN0244,klarifikasi,dosen,bu jadi yang dipakai file yang mana,"Bu, mohon izin bertanya, file mana yang sebaiknya digunakan sebagai acuan, Bu? Terima kasih 🙏"
DSN0245,klarifikasi,dosen,ass pak apakah info ini benar,"Assalaamu'alaikum Pak, mohon izin bertanya, apakah informasi ini benar, Pak? Terima kasih 🙏"
DSN0246,klarifikasi,dosen,aslm bu saya mau memastikan,"Assalaamu'alaikum Bu, mohon izin, saya ingin memastikan kembali informasi yang Ibu sampaikan, Bu. Terima kasih 🙏"
DSN0247,klarifikasi,dosen,pa tugasnya revisi semua atau sebagian,"Pak, mohon izin bertanya, apakah tugas perlu direvisi seluruhnya atau hanya bagian tertentu, Pak? Terima kasih 🙏"
DSN0248,klarifikasi,dosen,bu jadwal yang benar yang mana,"Bu, mohon izin bertanya, jadwal yang benar mengikuti informasi yang mana ya, Bu? Terima kasih 🙏"
DSN0249,klarifikasi,dosen,pak saya takut salah paham,"Pak, mohon izin, saya ingin memastikan agar tidak terjadi kesalahpahaman, Pak. Terima kasih 🙏"
DSN0250,klarifikasi,dosen,ass bu boleh dijelaskan ulang,"Assalaamu'alaikum Bu, mohon izin, apakah Ibu berkenan menjelaskan kembali bagian tersebut, Bu? Terima kasih 🙏"
DSN0251,admin_dosen,dosen,pa saya mau tanya soal syarat ujian,"Pak, mohon izin bertanya, syarat untuk mengikuti ujian mata kuliah ini apa saja ya, Pak? Terima kasih 🙏"
DSN0252,admin_dosen,dosen,bu saya belum masuk daftar ujian,"Bu, mohon izin, saya ingin mengonfirmasi karena nama saya belum tercantum pada daftar peserta ujian, Bu. Terima kasih 🙏"
DSN0253,admin_dosen,dosen,pak kartu ujian harus dibawa ga,"Pak, mohon izin bertanya, apakah kartu ujian perlu dibawa saat ujian, Pak? Terima kasih 🙏"
DSN0254,admin_dosen,dosen,bu tanda tangan kartu ujian kapan,"Bu, mohon izin bertanya, kapan saya dapat meminta tanda tangan Ibu pada kartu ujian, Bu? Terima kasih 🙏"
DSN0255,admin_dosen,dosen,ass pak saya ada kendala administrasi,"Assalaamu'alaikum Pak, mohon izin, saya ingin berkonsultasi karena terdapat kendala administrasi, Pak. Terima kasih 🙏"
DSN0256,admin_dosen,dosen,aslm bu saya belum bisa akses siakad,"Assalaamu'alaikum Bu, mohon izin, saya mengalami kendala saat mengakses SIAKAD, Bu. Terima kasih 🙏"
DSN0257,admin_dosen,dosen,pa nama saya belum muncul di kelas,"Pak, mohon izin, nama saya belum muncul pada daftar kelas, Pak. Terima kasih 🙏"
DSN0258,admin_dosen,dosen,bu saya mau konfirmasi matkul,"Bu, mohon izin, saya ingin mengonfirmasi mata kuliah yang saya ambil, Bu. Terima kasih 🙏"
DSN0259,admin_dosen,dosen,pak presensi saya bermasalah,"Pak, mohon izin, saya ingin mengonfirmasi kendala pada presensi saya, Pak. Terima kasih 🙏"
DSN0260,admin_dosen,dosen,ass bu saya bingung syarat tugas akhir,"Assalaamu'alaikum Bu, mohon izin, saya ingin bertanya mengenai syarat tugas akhir, Bu. Terima kasih 🙏"
DSN0261,jadwal_kelas,dosen,pak apakah perkuliahan besok tetap ada,"Pak, mohon izin bertanya, apakah perkuliahan besok tetap dilaksanakan, Pak? Terima kasih 🙏"
DSN0262,jadwal_kelas,dosen,bu apakah kelas hari ini ditiadakan,"Bu, mohon izin bertanya, apakah perkuliahan hari ini ditiadakan atau tetap berjalan, Bu? Terima kasih 🙏"
DSN0263,ruang_kelas,dosen,pak ruang kelas hari ini dimana,"Pak, mohon izin bertanya, ruang kelas untuk perkuliahan hari ini di mana ya, Pak? Terima kasih 🙏"
DSN0264,ruang_kelas,dosen,ibu kelasnya di gedung apa,"Bu, mohon izin bertanya, perkuliahan ini dilaksanakan di gedung apa ya, Bu? Terima kasih 🙏"
DSN0265,materi,dosen,pak boleh minta materi pertemuan kemarin,"Pak, mohon izin bertanya, apakah saya dapat memperoleh materi pertemuan kemarin, Pak? Terima kasih 🙏"
DSN0266,materi,dosen,bu materi di classroom belum muncul,"Bu, mohon izin, materi di Google Classroom belum muncul di akun saya, Bu. Terima kasih 🙏"
DSN0267,tugas,dosen,pak tugasnya harus pakai cover ga,"Pak, mohon izin bertanya, apakah tugas perlu menggunakan cover, Pak? Terima kasih 🙏"
DSN0268,tugas,dosen,bu tugasnya minimal berapa halaman,"Bu, mohon izin bertanya, tugas ini minimal berapa halaman ya, Bu? Terima kasih 🙏"
DSN0269,deadline,dosen,pak batas submit tugas jam berapa,"Pak, mohon izin bertanya, batas submit tugas paling lambat pukul berapa ya, Pak? Terima kasih 🙏"
DSN0270,deadline,dosen,bu apakah deadline bisa diperpanjang,"Bu, mohon izin bertanya, apakah batas pengumpulan tugas dapat diperpanjang, Bu? Terima kasih 🙏"
DSN0271,izin_absen,dosen,pak saya izin tidak bisa ikut kelas karena ada acara keluarga,"Pak, mohon izin, saya tidak dapat mengikuti perkuliahan karena ada acara keluarga, Pak. Terima kasih 🙏"
DSN0272,izin_absen,dosen,bu saya izin tidak hadir karena kurang sehat,"Bu, mohon izin, saya tidak dapat hadir karena kondisi saya sedang kurang sehat, Bu. Terima kasih 🙏"
DSN0273,absensi,dosen,pak saya sudah isi absen tapi belum tercatat,"Pak, mohon izin, saya sudah mengisi absensi tetapi tampaknya belum tercatat, Pak. Terima kasih 🙏"
DSN0274,absensi,dosen,bu absensi saya masih kosong,"Bu, mohon izin, saya ingin mengonfirmasi karena absensi saya masih kosong, Bu. Terima kasih 🙏"
DSN0275,link_online,dosen,pak boleh kirim ulang link zoom,"Pak, mohon izin, apakah Bapak berkenan mengirim ulang tautan Zoom, Pak? Terima kasih 🙏"
DSN0276,link_online,dosen,bu link google meet nya bisa dikirim lagi,"Bu, mohon izin, apakah Ibu berkenan mengirim kembali tautan Google Meet, Bu? Terima kasih 🙏"
DSN0277,nilai,dosen,pak apakah nilai sudah final,"Pak, mohon izin bertanya, apakah nilai yang tercantum sudah final, Pak? Terima kasih 🙏"
DSN0278,nilai,dosen,bu saya ingin menanyakan nilai akhir,"Bu, mohon izin, saya ingin menanyakan nilai akhir mata kuliah ini, Bu. Terima kasih 🙏"
DSN0279,revisi,dosen,pak saya sudah perbaiki sesuai arahan,"Pak, mohon izin, saya sudah memperbaiki tugas sesuai arahan Bapak. Terima kasih 🙏"
